conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1
o19s5,0.92,0.5411764705882353,0.6814814814814815,0.8585858585858586,0.5029585798816568,0.6343283582089552,0.92,0.5411764705882353,0.6814814814814815
o19st,0.8943089430894309,0.88,0.8870967741935484,0.8770491803278688,0.8629032258064516,0.8699186991869918,0.8780487804878049,0.864,0.8709677419354839
o1a8a,0.9226519337016574,0.3786848072562358,0.5369774919614148,0.8444444444444444,0.34545454545454546,0.4903225806451613,0.8784530386740331,0.36054421768707484,0.5112540192926045
o1ah5,0.9754098360655737,0.5666666666666667,0.716867469879518,0.9421487603305785,0.5454545454545454,0.6909090909090909,0.9590163934426229,0.5571428571428572,0.7048192771084337
o1ail,0.9622641509433962,0.38345864661654133,0.5483870967741936,0.8952380952380953,0.35471698113207545,0.508108108108108,0.9245283018867925,0.3684210526315789,0.5268817204301075
o1ak7,0.9911894273127754,0.23684210526315788,0.3823279524214104,0.9690265486725663,0.23076923076923078,0.3727659574468085,0.9779735682819384,0.2336842105263158,0.37723024638912495
o1amq,0.9575757575757575,0.24496124031007752,0.39012345679012345,0.9146341463414634,0.2329192546583851,0.3712871287128713,0.9212121212121213,0.23565891472868217,0.37530864197530867
o1bzr,0.994535519125683,0.06741989257269865,0.12627927146574153,0.9698630136986301,0.06557984438680993,0.122852680895367,0.994535519125683,0.06741989257269865,0.12627927146574153
o1c36,0.8857142857142857,0.3563218390804598,0.5081967213114754,0.7971014492753623,0.3179190751445087,0.4545454545454546,0.8428571428571429,0.3390804597701149,0.4836065573770491
o1cj4,0.9166666666666666,0.6470588235294118,0.7586206896551724,0.8631578947368421,0.6074074074074074,0.7130434782608696,0.8541666666666666,0.6029411764705882,0.706896551724138
o1dkj,0.9324324324324325,0.49640287769784175,0.647887323943662,0.891156462585034,0.4729241877256318,0.6179245283018868,0.8918918918918919,0.4748201438848921,0.6197183098591549
o1dtu,0.9405405405405406,0.30155979202772965,0.45669291338582674,0.8478260869565217,0.2708333333333333,0.4105263157894737,0.8864864864864865,0.28422876949740034,0.4304461942257218
o1dvx,0.9679144385026738,0.2646198830409357,0.41561423650975887,0.9193548387096774,0.25036603221083453,0.3935558112773302,0.946524064171123,0.25877192982456143,0.4064293915040184
o1f2c,0.9461077844311377,0.4450704225352113,0.6053639846743295,0.9156626506024096,0.4293785310734463,0.5846153846153846,0.9101796407185628,0.428169014084507,0.5823754789272031
o1fc2,0.9203539823008849,0.8,0.8559670781893004,0.9017857142857143,0.7829457364341085,0.8381742738589212,0.911504424778761,0.7923076923076923,0.8477366255144032
o1fdq,0.9121621621621622,0.9440559440559441,0.9278350515463918,0.9047619047619048,0.9366197183098591,0.9204152249134948,0.9054054054054054,0.9370629370629371,0.9209621993127148
o1fnm,0.941747572815534,0.14877300613496933,0.256953642384106,0.8725490196078431,0.13671274961597543,0.23638778220451528,0.883495145631068,0.13957055214723926,0.2410596026490066
o1fy0,0.8692307692307693,0.2404255319148936,0.37666666666666665,0.7674418604651163,0.21108742004264391,0.3311036789297659,0.7923076923076923,0.21914893617021278,0.3433333333333333
o1g67,0.9726027397260274,1.0,0.9861111111111112,0.9724137931034482,1.0,0.9860139860139859,0.9726027397260274,1.0,0.9861111111111112
o1g7m,0.9720670391061452,0.37339055793991416,0.5395348837209302,0.9157303370786517,0.35053763440860214,0.5069984447900466,0.9217877094972067,0.3540772532188841,0.5116279069767442
o1h4u,0.9642857142857143,0.5192307692307693,0.6749999999999999,0.9281437125748503,0.4983922829581994,0.6485355648535566,0.9523809523809523,0.5128205128205128,0.6666666666666666
o1h58,0.9938650306748467,0.525974025974026,0.6878980891719746,0.9567901234567902,0.504885993485342,0.6609808102345416,0.9815950920245399,0.5194805194805194,0.6794055201698513
o1hha,0.8939393939393939,0.4816326530612245,0.6259946949602121,0.8091603053435115,0.4344262295081967,0.5653333333333334,0.8333333333333334,0.4489795918367347,0.583554376657825
o1him,0.9693877551020408,0.5654761904761905,0.7142857142857142,0.9381443298969072,0.5449101796407185,0.6893939393939393,0.9489795918367347,0.5535714285714286,0.6992481203007519
o1hqg,0.9938461538461538,0.2999071494893222,0.4607703281027104,0.9598765432098766,0.28903345724907065,0.4442857142857143,0.9784615384615385,0.29526462395543174,0.4536376604850214
o1i10,0.9629629629629629,0.4642857142857143,0.6265060240963856,0.9065420560747663,0.4349775784753363,0.5878787878787879,0.9444444444444444,0.45535714285714285,0.6144578313253012
o1i2c,0.7916666666666666,0.3352941176470588,0.4710743801652892,0.704225352112676,0.2958579881656805,0.4166666666666667,0.7222222222222222,0.3058823529411765,0.42975206611570255
o1jbf,0.9693877551020408,0.31456953642384106,0.475,0.9282051282051282,0.30016583747927034,0.4536340852130326,0.9336734693877551,0.3029801324503311,0.4575
o1jg2,0.7976190476190477,0.1554524361948956,0.26019417475728157,0.6746987951807228,0.13023255813953488,0.21832358674463936,0.7142857142857143,0.13921113689095127,0.23300970873786406
o1jrg,0.9594594594594594,0.3806970509383378,0.5451055662188099,0.891156462585034,0.3521505376344086,0.5048169556840076,0.918918918918919,0.3646112600536193,0.5220729366602687
o1jsq,0.803921568627451,0.6275510204081632,0.7048710601719198,0.7368421052631579,0.5743589743589743,0.6455331412103746,0.7320261437908496,0.5714285714285714,0.6418338108882522
o1k1p,0.9738562091503268,0.18474891506509608,0.310578426263679,0.9377049180327869,0.1774193548387097,0.29838288993218576,0.9509803921568627,0.18040917544947302,0.30328295987493487
o1k68,0.9833333333333333,0.3352272727272727,0.5,0.9327731092436975,0.3162393162393162,0.4723404255319149,0.9583333333333334,0.32670454545454547,0.4872881355932203
o1k9b,0.9545454545454546,0.4805491990846682,0.639269406392694,0.9269406392694064,0.46559633027522934,0.6198473282442748,0.9318181818181818,0.4691075514874142,0.624048706240487
o1kn3,0.9541666666666667,0.7762711864406779,0.8560747663551402,0.9246861924686193,0.7517006802721088,0.8292682926829268,0.9416666666666667,0.7661016949152543,0.8448598130841122
o1krr,0.9845360824742269,0.35767790262172283,0.5247252747252747,0.9430051813471503,0.34146341463414637,0.5013774104683195,0.9742268041237113,0.3539325842696629,0.5192307692307692
o1l66,0.9597701149425287,0.4717514124293785,0.6325757575757576,0.9075144508670521,0.4447592067988669,0.5969581749049431,0.9137931034482759,0.4491525423728814,0.6022727272727273
o1l9s,0.9635036496350365,0.4664310954063604,0.6285714285714286,0.9117647058823529,0.4397163120567376,0.5933014354066986,0.9343065693430657,0.45229681978798586,0.6095238095238096
o1lf5,0.9133333333333333,0.8058823529411765,0.85625,0.8993288590604027,0.7928994082840237,0.8427672955974844,0.9066666666666666,0.8,0.8500000000000001
o1ljf,0.9826388888888888,0.060046679397411415,0.11317736452709456,0.9407665505226481,0.05730050933786078,0.10802160432086418,0.9791666666666666,0.05983450031826862,0.11277744451109778
o1lmn,0.9649122807017544,0.20121951219512196,0.3329969727547931,0.9058823529411765,0.18803418803418803,0.3114256825075834,0.9415204678362573,0.19634146341463415,0.3249243188698285
o1lxe,0.9478260869565217,0.2914438502673797,0.44580777096114516,0.8771929824561403,0.2680965147453083,0.41067761806981523,0.8782608695652174,0.2700534759358289,0.4130879345603273
o1m8p,0.9904761904761905,0.13594771241830064,0.23908045977011494,0.9617224880382775,0.131458469587966,0.2313003452243959,0.9809523809523809,0.134640522875817,0.23678160919540228
o1m92,0.9885057471264368,0.44675324675324674,0.6153846153846153,0.9479768786127167,0.4270833333333333,0.5888689407540395,0.9827586206896551,0.44415584415584414,0.6118067978533095
o1mhn,0.985,0.5845697329376854,0.7337057728119181,0.9547738693467337,0.5654761904761905,0.7102803738317757,0.975,0.5786350148367952,0.7262569832402234
o1mmf,0.9834710743801653,0.2451081359423275,0.39241549876339654,0.950207468879668,0.23608247422680412,0.37819983484723363,0.9545454545454546,0.23789907312049433,0.38087386644682597
o1mz7,0.9523809523809523,0.2768166089965398,0.4289544235924933,0.8433734939759037,0.24305555555555555,0.37735849056603776,0.8809523809523809,0.2560553633217993,0.3967828418230563
o1n9i,0.9230769230769231,0.8478260869565217,0.8838526912181304,0.9107142857142857,0.8360655737704918,0.8717948717948717,0.9171597633136095,0.842391304347826,0.8781869688385269
o1nni,0.9726027397260274,1.0,0.9861111111111112,0.9724137931034482,1.0,0.9860139860139859,0.9726027397260274,1.0,0.9861111111111112
o1nrx,0.9333333333333333,0.27586206896551724,0.4258555133079848,0.9152542372881356,0.26732673267326734,0.4137931034482759,0.9166666666666666,0.270935960591133,0.4182509505703423
o1nyd,0.9562043795620438,0.2059748427672956,0.3389391979301423,0.9117647058823529,0.1952755905511811,0.3216601815823606,0.8978102189781022,0.19339622641509435,0.3182406209573092
o1o8h,0.9629629629629629,0.2564734895191122,0.4050632911392405,0.8372093023255814,0.2222222222222222,0.35121951219512193,0.875,0.23304562268803947,0.36806231742940604
o1p4u,0.8888888888888888,1.0,0.9411764705882353,0.888268156424581,1.0,0.9408284023668639,0.8888888888888888,1.0,0.9411764705882353
o1pji,0.9898477157360406,0.5051813471502591,0.6689536878216125,0.9693877551020408,0.4935064935064935,0.6540447504302925,0.9796954314720813,0.5,0.6620926243567754
o1ptu,0.9327731092436975,0.888,0.9098360655737705,0.923728813559322,0.8790322580645161,0.9008264462809916,0.9243697478991597,0.88,0.901639344262295
o1pwp,0.9881656804733728,0.521875,0.6830265848670757,0.9583333333333334,0.5047021943573667,0.6611909650924025,0.9822485207100592,0.51875,0.6789366053169735
o1pyt,0.9473684210526315,0.7563025210084033,0.8411214953271028,0.9468085106382979,0.7542372881355932,0.8396226415094339,0.9473684210526315,0.7563025210084033,0.8411214953271028
o1r7l,0.9673202614379085,0.21294964028776978,0.3490566037735849,0.9013157894736842,0.19740634005763688,0.32387706855791965,0.9150326797385621,0.2014388489208633,0.33018867924528306
o1rcr,0.9393939393939394,0.5486725663716814,0.6927374301675977,0.9076923076923077,0.5267857142857143,0.6666666666666667,0.9242424242424242,0.5398230088495575,0.6815642458100558
o1rus,0.9202453987730062,1.0,0.9584664536741214,0.9135802469135802,0.9932885906040269,0.9517684887459807,0.9202453987730062,1.0,0.9584664536741214
o1ryt,0.9009009009009009,0.4329004329004329,0.5847953216374269,0.8272727272727273,0.39565217391304347,0.5352941176470588,0.8468468468468469,0.4069264069264069,0.5497076023391813
o1s17,0.9576271186440678,0.795774647887324,0.8692307692307693,0.9316239316239316,0.7730496453900709,0.8449612403100777,0.9491525423728814,0.7887323943661971,0.8615384615384616
o1s9f,0.972809667673716,0.314453125,0.4752767527675276,0.9121212121212121,0.29423264907135877,0.4449371766444938,0.9244712990936556,0.298828125,0.451660516605166
o1sxb,0.9555555555555556,0.47601476014760147,0.6354679802955664,0.9253731343283582,0.45925925925925926,0.6138613861386139,0.9555555555555556,0.47601476014760147,0.6354679802955664
o1t5y,0.8701298701298701,0.4652777777777778,0.6063348416289592,0.8026315789473685,0.42657342657342656,0.5570776255707762,0.8181818181818182,0.4375,0.5701357466063348
o1tcq,0.8947368421052632,0.45182724252491696,0.6004415011037528,0.8410596026490066,0.42333333333333334,0.5631929046563192,0.8486842105263158,0.42857142857142855,0.5695364238410596
o1tg4,0.9769230769230769,0.28929384965831434,0.4463971880492091,0.9457364341085271,0.2785388127853881,0.43033509700176364,0.9769230769230769,0.28929384965831434,0.4463971880492091
o1tm7,0.9811320754716981,0.39245283018867927,0.5606469002695418,0.9523809523809523,0.3787878787878788,0.5420054200542006,0.9716981132075472,0.3886792452830189,0.555256064690027
o1tpi,0.9807692307692307,0.19190968955785512,0.32100708103855236,0.9323671497584541,0.1817325800376648,0.3041765169424744,0.9471153846153846,0.18532455315145813,0.3099921321793863
o1u6y,0.9947984395318595,0.09688449848024316,0.1765724177726486,0.98828125,0.096136795440152,0.17522798106891377,0.9947984395318595,0.09688449848024316,0.1765724177726486
o1uil,0.9489795918367347,0.4696969696969697,0.6283783783783784,0.8865979381443299,0.4365482233502538,0.5850340136054422,0.8979591836734694,0.4444444444444444,0.5945945945945946
o1v6f,0.9629629629629629,0.2581560283687943,0.407158836689038,0.9202127659574468,0.24573863636363635,0.3878923766816143,0.9312169312169312,0.24964539007092199,0.39373601789709173
o1vox,0.9570552147239264,0.4083769633507853,0.5724770642201835,0.9135802469135802,0.3884514435695538,0.5451197053406999,0.9325153374233128,0.39790575916230364,0.5577981651376146
o1vvi,0.9716312056737588,0.2424778761061947,0.3881019830028329,0.9142857142857143,0.22695035460992907,0.36363636363636365,0.9361702127659575,0.2336283185840708,0.3739376770538243
o1vw5,0.9786096256684492,0.2361290322580645,0.3804573804573804,0.9516129032258065,0.22868217054263565,0.36874999999999997,0.9625668449197861,0.23225806451612904,0.37422037422037424
o1wcn,0.9290780141843972,0.447098976109215,0.6036866359447005,0.8785714285714286,0.4212328767123288,0.5694444444444444,0.8865248226950354,0.42662116040955633,0.576036866359447
o1wi0,0.9711538461538461,0.3289902280130293,0.4914841849148418,0.9320388349514563,0.3137254901960784,0.46943765281173594,0.9519230769230769,0.32247557003257327,0.4817518248175182
o1x7d,0.9722222222222222,0.6521739130434783,0.7806691449814127,0.9439252336448598,0.63125,0.7565543071161049,0.9537037037037037,0.639751552795031,0.7657992565055761
o1xb8,0.9801980198019802,0.4852941176470588,0.6491803278688525,0.93,0.458128078817734,0.6138613861386139,0.9603960396039604,0.47549019607843135,0.6360655737704917
o1xgc,0.9182389937106918,0.5214285714285715,0.6651480637813212,0.8037974683544303,0.4551971326164875,0.5812356979405034,0.8364779874213837,0.475,0.6059225512528473
o1xpv,0.8924050632911392,0.734375,0.8057142857142857,0.8853503184713376,0.7277486910994765,0.7988505747126438,0.8924050632911392,0.734375,0.8057142857142857
o1xqm,0.847457627118644,0.3597122302158273,0.5050505050505051,0.7931034482758621,0.3333333333333333,0.46938775510204084,0.847457627118644,0.3597122302158273,0.5050505050505051
o1y3c,0.9083333333333333,1.0,0.9519650655021834,0.907563025210084,1.0,0.9515418502202644,0.9083333333333333,1.0,0.9519650655021834
o1yt3,0.927007299270073,0.5313807531380753,0.675531914893617,0.8970588235294118,0.5126050420168067,0.6524064171122995,0.8978102189781022,0.5146443514644351,0.6542553191489361
o1z4c,0.9711538461538461,0.543010752688172,0.696551724137931,0.9223300970873787,0.5135135135135135,0.6597222222222221,0.9423076923076923,0.5268817204301075,0.6758620689655173
o1zhx,0.989247311827957,0.6388888888888888,0.7763713080168777,0.9675675675675676,0.6236933797909407,0.7584745762711865,0.9838709677419355,0.6354166666666666,0.7721518987341772
o1zod,0.9812206572769953,0.19441860465116279,0.3245341614906832,0.9339622641509434,0.18435754189944134,0.3079315707620529,0.9530516431924883,0.1888372093023256,0.3152173913043478
o1zpk,0.9300699300699301,0.7556818181818182,0.8338557993730408,0.9014084507042254,0.7314285714285714,0.8075709779179812,0.9090909090909091,0.7386363636363636,0.8150470219435737
o1zx3,0.974025974025974,0.9316770186335404,0.9523809523809523,0.9673202614379085,0.925,0.9456869009584665,0.974025974025974,0.9316770186335404,0.9523809523809523
o20an,0.8581560283687943,1.0,0.9236641221374046,0.8571428571428571,1.0,0.923076923076923,0.8581560283687943,1.0,0.9236641221374046
o20f5,0.9723756906077348,0.4,0.5668276972624798,0.95,0.3895216400911162,0.5525040387722133,0.9502762430939227,0.39090909090909093,0.5539452495974236
o20n3,0.9733333333333334,0.33031674208144796,0.49324324324324326,0.9285714285714286,0.31419939577039274,0.4695259593679458,0.96,0.3257918552036199,0.48648648648648646
o20nq,0.9800995024875622,0.3696060037523452,0.5367847411444141,0.935,0.35150375939849626,0.5109289617486339,0.9552238805970149,0.3602251407129456,0.5231607629427792
o20tf,0.9653465346534653,0.38922155688622756,0.5547652916073968,0.9104477611940298,0.366,0.522111269614836,0.9356435643564357,0.3772455089820359,0.5376955903271693
o228y,0.9765100671140939,0.36149068322981365,0.527651858567543,0.9259259259259259,0.3420398009950249,0.4995458673932789,0.9463087248322147,0.35031055900621116,0.5113327289211242
o22gc,0.9863013698630136,0.4426229508196721,0.611032531824611,0.9678899082568807,0.433264887063655,0.5985815602836879,0.9817351598173516,0.4405737704918033,0.6082036775106082
o22so,0.9555555555555556,0.7478260869565218,0.8390243902439025,0.9325842696629213,0.7280701754385965,0.8177339901477831,0.9444444444444444,0.7391304347826086,0.8292682926829269
o22u0,0.9795918367346939,0.7933884297520661,0.8767123287671232,0.9587628865979382,0.775,0.8571428571428571,0.9591836734693877,0.7768595041322314,0.8584474885844748
o22w5,0.9881656804733728,0.1198851399856425,0.21382842509603073,0.9702380952380952,0.11709770114942529,0.20897435897435898,0.9704142011834319,0.11773151471643933,0.20998719590268886
o24ca,0.9148936170212766,0.6277372262773723,0.7445887445887446,0.8387096774193549,0.5735294117647058,0.6812227074235808,0.851063829787234,0.583941605839416,0.6926406926406925
o24q4,0.9333333333333333,0.1398002853067047,0.24317617866004965,0.8653846153846154,0.12857142857142856,0.22388059701492535,0.8666666666666667,0.12981455064194009,0.22580645161290322
o252a,0.963855421686747,0.3191489361702128,0.4795204795204796,0.907258064516129,0.2996005326231691,0.45045045045045046,0.9317269076305221,0.30851063829787234,0.4635364635364635
o252g,0.9808917197452229,0.3355119825708061,0.5,0.9423076923076923,0.32096069868995636,0.47882736156351796,0.9745222929936306,0.3333333333333333,0.4967532467532468
o25t2,0.8645833333333334,0.6335877862595419,0.7312775330396476,0.8315789473684211,0.6076923076923076,0.7022222222222221,0.84375,0.6183206106870229,0.7136563876651982
o261e,0.9807692307692307,0.249185667752443,0.39740259740259737,0.9419354838709677,0.23817292006525284,0.38020833333333326,0.967948717948718,0.24592833876221498,0.3922077922077922
o26kc,0.9491525423728814,0.49557522123893805,0.6511627906976745,0.9137931034482759,0.4732142857142857,0.6235294117647059,0.9322033898305084,0.48672566371681414,0.6395348837209303
o26ky,0.9655172413793104,0.9411764705882353,0.9531914893617022,0.9565217391304348,0.9322033898305084,0.944206008583691,0.9655172413793104,0.9411764705882353,0.9531914893617022
o275m,0.9858156028368794,0.5889830508474576,0.7374005305039788,0.9571428571428572,0.5702127659574469,0.7146666666666668,0.9716312056737588,0.5805084745762712,0.726790450928382
o277f,0.9651162790697675,0.1294851794071763,0.22833562585969738,0.9122807017543859,0.12177985948477751,0.21487603305785125,0.9418604651162791,0.12636505460218408,0.22283356258596973
o2789,0.968421052631579,0.4791666666666667,0.6411149825783973,0.9361702127659575,0.4607329842931937,0.6175438596491228,0.9473684210526315,0.46875,0.6271777003484321
o27nd,0.803030303030303,0.36551724137931035,0.5023696682464455,0.7692307692307693,0.3472222222222222,0.4784688995215311,0.7727272727272727,0.35172413793103446,0.4834123222748814
o27r4,0.9689922480620154,0.7621951219512195,0.8532423208191126,0.953125,0.7484662576687117,0.838487972508591,0.9612403100775194,0.7560975609756098,0.8464163822525597
o27sf,0.9456521739130435,0.8446601941747572,0.8923076923076922,0.945054945054945,0.8431372549019608,0.8911917098445596,0.9456521739130435,0.8446601941747572,0.8923076923076922
o287u,0.9851851851851852,0.1366906474820144,0.240072202166065,0.9368029739776952,0.12956298200514138,0.2276422764227642,0.9444444444444444,0.13103802672147996,0.23014440433212996
o2889,0.9036144578313253,0.5639097744360902,0.6944444444444444,0.8363636363636363,0.5207547169811321,0.641860465116279,0.8554216867469879,0.5338345864661654,0.6574074074074073
o28uc,0.9810126582278481,0.8072916666666666,0.8857142857142857,0.9617834394904459,0.7905759162303665,0.867816091954023,0.9746835443037974,0.8020833333333334,0.88
o2935,0.9543147208121827,0.29375,0.44922341696535245,0.8877551020408163,0.27230046948356806,0.41676646706586823,0.9035532994923858,0.278125,0.4253285543608124
o29bd,0.9595375722543352,0.37986270022883295,0.5442622950819672,0.9244186046511628,0.3646788990825688,0.5230263157894737,0.9190751445086706,0.36384439359267734,0.521311475409836
o29xr,0.9448275862068966,0.23102866779089376,0.37127371273712734,0.8819444444444444,0.21452702702702703,0.34510869565217395,0.9172413793103448,0.224283305227656,0.3604336043360434
o29zo,0.9421487603305785,0.04106628242074928,0.07870210562651019,0.6083333333333333,0.026306306306306305,0.050431778929188265,0.7851239669421488,0.03422190201729106,0.06558508802209181
o29zq,0.9354838709677419,0.44274809160305345,0.6010362694300518,0.8861788617886179,0.41762452107279696,0.5677083333333334,0.9112903225806451,0.4312977099236641,0.5854922279792746
o2awr,0.9817073170731707,0.25354330708661416,0.40300375469336663,0.9325153374233128,0.23974763406940064,0.3814303638644918,0.9512195121951219,0.24566929133858267,0.39048811013767204
o2ayl,0.9615384615384616,0.8278145695364238,0.8896797153024911,0.9612403100775194,0.8266666666666667,0.888888888888889,0.9615384615384616,0.8278145695364238,0.8896797153024911
o2bm4,0.9851063829787234,0.2644203312392918,0.4169293111211166,0.9637526652452025,0.2582857142857143,0.4073907165389815,0.9765957446808511,0.2621359223300971,0.41332733003151734
o2d9b,0.9090909090909091,0.3409090909090909,0.4958677685950413,0.8461538461538461,0.3142857142857143,0.45833333333333337,0.8484848484848485,0.3181818181818182,0.46280991735537186
o2dbb,0.9395973154362416,1.0,0.9688581314878892,0.9391891891891891,1.0,0.9686411149825784,0.9395973154362416,1.0,0.9688581314878892
o2dqb,0.9493670886075949,0.25111607142857145,0.39717563989408655,0.885593220338983,0.2335195530726257,0.3695844385499558,0.8016877637130801,0.21205357142857142,0.3353927625772286
o2e3i,0.9646017699115044,0.6449704142011834,0.7730496453900709,0.9375,0.625,0.75,0.9557522123893806,0.6390532544378699,0.7659574468085106
o2ekm,0.9904761904761905,0.25060240963855424,0.4000000000000001,0.9617224880382775,0.24246079613992763,0.3872832369942197,0.9857142857142858,0.2493975903614458,0.3980769230769231
o2exj,0.9523809523809523,0.44871794871794873,0.6100217864923747,0.8835616438356164,0.41479099678456594,0.5645514223194749,0.9047619047619048,0.42628205128205127,0.579520697167756
o2exq,0.89,0.2966666666666667,0.445,0.8181818181818182,0.2709030100334448,0.40703517587939697,0.84,0.28,0.42
o2fcd,0.9788235294117648,0.0681297084834589,0.12739243607410808,0.839622641509434,0.05831285831285831,0.10905192219329146,0.9011764705882352,0.06272518833933835,0.11728678609707548
o2fmp,0.9545454545454546,0.7058823529411765,0.8115942028985507,0.9540229885057471,0.7033898305084746,0.8097560975609756,0.9545454545454546,0.7058823529411765,0.8115942028985507
o2gdi,0.9692307692307692,0.3713163064833006,0.5369318181818182,0.9226804123711341,0.35236220472440943,0.50997150997151,0.9282051282051282,0.3555992141453831,0.5142045454545454
o2gws,0.9760765550239234,0.04866412213740458,0.09270620313565096,0.9423076923076923,0.046766881412550705,0.08911116162764264,0.9521531100478469,0.047471374045801526,0.09043399227448307
o2gzf,0.9665071770334929,0.24278846153846154,0.38808837656099904,0.9134615384615384,0.2286401925391095,0.3657362848893167,0.9186602870813397,0.23076923076923078,0.3688760806916427
o2hlm,0.967741935483871,0.14534883720930233,0.25273799494524013,0.9090909090909091,0.13579049466537343,0.23628691983122363,0.9096774193548387,0.13662790697674418,0.2375737152485257
o2ijn,0.9478260869565217,0.29380053908355797,0.448559670781893,0.9122807017543859,0.2810810810810811,0.4297520661157025,0.9217391304347826,0.2857142857142857,0.43621399176954734
o2iky,0.9672131147540983,0.5363636363636364,0.6900584795321638,0.9338842975206612,0.5159817351598174,0.6647058823529413,0.9590163934426229,0.5318181818181819,0.6842105263157895
o2ixx,0.9637305699481865,0.3268892794376098,0.4881889763779527,0.9166666666666666,0.30985915492957744,0.46315789473684216,0.927461139896373,0.3145869947275923,0.46981627296587924
o2j4w,0.9523809523809523,0.7936507936507936,0.8658008658008657,0.9519230769230769,0.792,0.8646288209606987,0.9523809523809523,0.7936507936507936,0.8658008658008657
o2j7p,0.8732394366197183,0.30845771144278605,0.4558823529411765,0.7571428571428571,0.265,0.39259259259259255,0.8309859154929577,0.2935323383084577,0.43382352941176466
o2jnb,0.873015873015873,0.3503184713375796,0.5,0.7903225806451613,0.3141025641025641,0.44954128440366975,0.8253968253968254,0.33121019108280253,0.4727272727272727
o2jxn,0.9567567567567568,0.18849840255591055,0.3149466192170819,0.9021739130434783,0.17697228144989338,0.29590017825311943,0.918918918918919,0.1810436634717785,0.30249110320284694
o2k05,0.9774011299435028,0.1206415620641562,0.21477343265052762,0.9375,0.1151430565247732,0.2050963331261653,0.9491525423728814,0.11715481171548117,0.2085661080074488
o2k8r,0.9869281045751634,0.4114441416893733,0.5807692307692308,0.9671052631578947,0.4016393442622951,0.5675675675675675,0.9803921568627451,0.4087193460490463,0.576923076923077
o2kbr,0.9181286549707602,0.1736725663716814,0.29209302325581393,0.8352941176470589,0.15725359911406422,0.2646784715750233,0.7953216374269005,0.1504424778761062,0.2530232558139535
o2ke3,0.9583333333333334,0.9126984126984127,0.9349593495934959,0.957983193277311,0.912,0.9344262295081968,0.9583333333333334,0.9126984126984127,0.9349593495934959
o2kpo,0.875,0.18547595682041218,0.30607287449392717,0.7395348837209302,0.15618860510805502,0.25790754257907544,0.7407407407407407,0.15701668302257116,0.2591093117408907
o2kt1,0.9120879120879121,0.5665529010238908,0.6989473684210527,0.856353591160221,0.5308219178082192,0.6553911205073996,0.8736263736263736,0.5426621160409556,0.6694736842105263
o2lgd,0.9764705882352941,0.8137254901960784,0.8877005347593584,0.9585798816568047,0.7980295566502463,0.8709677419354839,0.9705882352941176,0.8088235294117647,0.8823529411764706
o2lh7,0.9702127659574468,0.11626721060683325,0.2076502732240437,0.9102564102564102,0.1086734693877551,0.19416590701914313,0.9063829787234042,0.10861805201427843,0.19398907103825136
o2li1,0.989821882951654,0.08684974324626032,0.159688013136289,0.9540816326530612,0.08351942831621259,0.15359342915811086,0.8753180661577609,0.07680285778075463,0.1412151067323481
o2lqn,0.9652777777777778,0.5450980392156862,0.6967418546365914,0.9300699300699301,0.5236220472440944,0.6700251889168766,0.9375,0.5294117647058824,0.6766917293233083
o2mi5,0.9942028985507246,0.3027360988526037,0.4641407307171854,0.9680232558139535,0.2941696113074205,0.4512195121951219,0.991304347826087,0.30185348631950576,0.46278755074424904
o2mln,0.9396551724137931,0.7077922077922078,0.8074074074074074,0.8782608695652174,0.6601307189542484,0.7537313432835819,0.8793103448275862,0.6623376623376623,0.7555555555555555
o2moh,0.9943977591036415,0.22888459058671826,0.3721174004192872,0.9691011235955056,0.22258064516129034,0.3620146904512067,0.9915966386554622,0.22823984526112184,0.3710691823899371
o2n27,0.9265536723163842,0.2949640287769784,0.44747612551159616,0.8409090909090909,0.26666666666666666,0.4049247606019152,0.8587570621468926,0.2733812949640288,0.4147339699863575
o2neb,0.9787234042553191,0.215962441314554,0.3538461538461539,0.9071428571428571,0.19905956112852666,0.3264781491002571,0.950354609929078,0.20970266040688576,0.34358974358974365
o2ng3,0.9901960784313726,0.009764114462490333,0.019337545471950986,0.9310344827586207,0.009136172475467686,0.018094782192436574,0.7647058823529411,0.0075406032482598605,0.014933946008041354
o2o9r,0.9324324324324325,0.18253968253968253,0.3053097345132743,0.6666666666666666,0.12980132450331125,0.21729490022172948,0.7567567567567568,0.14814814814814814,0.24778761061946902
o2okt,0.9574468085106383,0.36511156186612576,0.5286343612334802,0.93048128342246,0.35365853658536583,0.512518409425626,0.9414893617021277,0.359026369168357,0.5198237885462555
o2or7,0.9769230769230769,0.26849894291754756,0.4212271973466003,0.9224806201550387,0.2521186440677966,0.39600665557404324,0.9461538461538461,0.26004228329809725,0.4079601990049751
o2oyv,0.9351851851851852,0.5024875621890548,0.6537216828478966,0.9065420560747663,0.485,0.6319218241042345,0.9351851851851852,0.5024875621890548,0.6537216828478966
o2p7c,0.972972972972973,0.34177215189873417,0.505854800936768,0.9140271493212669,0.3201267828843106,0.47417840375586856,0.9279279279279279,0.3259493670886076,0.4824355971896956
o2pnf,0.9310344827586207,0.5586206896551724,0.6982758620689656,0.8023255813953488,0.4791666666666667,0.6000000000000001,0.8620689655172413,0.5172413793103449,0.6465517241379309
